entrez	symbol	logFC	pvalue	padj
718	C3	2.915334990603675	6.246018182493678e-6	6.526856518639547e-5
719	C3AR1	2.555343405550158	0.007362590559722738	0.024881683960244736
722	C4BPA	3.011803954925793	4.435760163843411e-5	3.496793935226015e-4
725	C4BPB	3.1715508854145393	0.0030451540481006858	0.012061467952747939
726	CAPN5	-0.19550757513492015	1	1
727	C5	2.0208805648629355	2.1127276934370858e-7	3.5138700089266413e-6
728	C5AR1	0.4137149907187541	0.7099571134818966	1
729	C6	3.1343852334466216	0.00020493406065832787	0.001267280934279516
730	C7	3.746671160591134	1.1583562544537559e-9	3.5920985705122655e-8
731	C8A	2.5352509593647357	0.006397814066620003	0.02218583217831864
732	C8B	3.5209310845776964	4.961195074453168e-4	0.0026536380272193035
733	C8G	1.1967963731188247	0.11272685313772608	0.23416382709458747
734	OSGIN2	-0.6687747310580747	0.023757107806422133	0.06511711298776678
735	C9	1.7989162291960015	0.03717251605661677	0.09442689082978921
740	MRPL49	-0.7064207125828498	0.011422686196677415	0.03565842558298586
741	ZNHIT2	-0.38877859568087614	0.7381686916004548	1
744	MPPED2	0.21415364535264578	1	1
747	DAGLA	-0.2244246889401828	1	1
752	FMNL1	0.4659939642310462	0.4137990798756997	0.6803968112700619
754	PTTG1IP	-0.44749742971057904	0.35258191983351683	0.5976191008547812
758	MPPED1	-0.27579795100007914	0.9808925154030738	1
759	CA1	3.783977470404506	0.0023118772922890787	0.009614633274034928
760	CA2	0.42369617104683993	0.6923257741033515	1
761	CA3	1.8632833099099735	0.0047711298212125015	0.017389806043872327
762	CA4	3.242972403780012	0.0014123463574837933	0.006375625469533124
763	CA5A	4.4505288193226304	2.401547185037493e-6	2.8945035791728364e-5
765	CA6	3.317656416464679	7.071931829505321e-5	5.184770076673539e-4
766	CA7	2.3975308635265846	3.0387508070263327e-4	0.001761672274029363
767	CA8	1.3080937747952093	0.012585706552387284	0.038652951745488134
768	CA9	2.285202033969638	0.0010805571233279358	0.005066676185993059
770	CA11	-0.07586597664528875	1	1
771	CA12	0.9824885030714423	0.07148846140188213	0.16149136823066515
773	CACNA1A	0.8651603881002125	0.0013771891858927222	0.00623212884121151
774	CACNA1B	0.6177192149373841	0.053019578070677253	0.1262730727130619
776	CACNA1D	0.3581511971836278	0.794607090230455	1
777	CACNA1E	0.8534204656553852	5.371526918536658e-4	0.002827571769917697
778	CACNA1F	3.68090190355494	1.2489368958713624e-8	2.9589275557333873e-7
779	CACNA1S	3.239281242071186	1.4540860443944907e-9	4.373890821538628e-8
781	CACNA2D1	0.050021204986924986	1	1
782	CACNB1	-0.13419989681069813	1	1
783	CACNB2	0.5367694177944282	0.20007023931789453	0.3758635759348311
784	CACNB3	-0.1139766313244023	1	1
785	CACNB4	-0.42861902288557363	0.5834172924902905	0.8923750189361874
786	CACNG1	0.5493868544406997	0.5213311303250132	0.8160235117546445
788	SLC25A20	-0.04503505057699471	1	1
790	CAD	0.5169782272978763	0.11680371919178625	0.24116680832538254
793	CALB1	-0.5721966904255209	0.3635882392309893	0.6132455006790307
795	S100G	6.014938957524689	0.0024677092559535554	0.010150436822300853
796	CALCA	-1.097041994652442	0.06693247555191885	0.1529221142818146
797	CALCB	-0.11930190295240031	1	1
799	CALCR	5.167246473129379	1.5587720876199616e-15	2.3113735969666133e-13
800	CALD1	0.03737996295600218	1	1
801	CALM1	-0.6462830083600741	0.002120742552886796	0.008930871038716875
805	CALM2	-0.971098113686499	2.60659397481869e-7	4.212159841426119e-6
808	CALM3	-0.6364983416782802	0.022006175156779075	0.06116990417176769
810	CALML3	2.328729609226917	0.016038490876341363	0.0472184653093182
811	CALR	-0.59025995529267306	0.023215448241886982	0.0639520454180508
813	CALU	-0.32652434391992713	0.9175556008126253	1
814	CAMK4	-0.012908161755206541	1	1
815	CAMK2A	0.47227280933133153	0.3967454717919215	0.6572677147168134
816	CAMK2B	0.033038999645847764	1	1
817	CAMK2D	-0.5923440038347538	0.03976804592177486	0.09993352761614743
818	CAMK2G	0.04149172876888548	1	1
819	CAMLG	-0.7936885495647906	9.430002816154135e-4	0.004524904375828896
820	CAMP	3.666300885328653	0.004951763130593758	0.017939491479315582
822	CAPG	0.8043955285476913	0.22418985249907758	0.4125265694503695
823	CAPN1	0.13277878381310299	1	1
824	CAPN2	-0.17548039576857852	1	1
825	CAPN3	2.0005667558983746	4.393852050856816e-9	1.1696200857502037e-7
826	CAPNS1	-0.47835716072349227	0.2875443403390436	0.5050916518043632
827	CAPN6	1.1505889159092553	0.04657640390472412	0.11356099590294941
828	CAPS	0.15328968295722487	1	1
829	CAPZA1	-1.078655973856063	1.5353243570295365e-8	3.5100748818256155e-7
830	CAPZA2	-1.303722064745197	9.022661429223473e-16	1.4028770003996113e-13
831	CAST	-0.33706360975428845	0.8706135082815234	1
832	CAPZB	-0.158663156301916	1	1
834	CASP1	2.918146774776003	0.0027139356466425904	0.010945150158151002
835	CASP2	0.2927467933665219	1	1
836	CASP3	-0.5579267151465942	0.14251713137769595	0.2843590181264821
837	CASP4	1.697088921876385	0.04111700295361223	0.10274112706119877
838	CASP5	7.79828183684487	3.5082296857705126e-6	4.023381495837903e-5
839	CASP6	1.3897006980063986	0.0032308622318892545	0.012642893270496279
840	CASP7	1.5503135872700111	0.015705408120239746	0.04644604552546567
841	CASP8	2.8268047021784426	2.3773397729124445e-14	2.73903891820857e-12
842	CASP9	0.24406726154532526	1	1
843	CASP10	3.847643823990476	4.304007374922127e-12	2.6971779549511994e-10
844	CASQ1	1.9321770470448512	0.006469970427265664	0.02237708563017507
845	CASQ2	2.3645831268451207	5.860298464444856e-5	4.4306802322208584e-4
846	CASR	4.87447160427377	4.697614599438758e-6	5.1356683803625384e-5
847	CAT	-0.055151646443768104	1	1
857	CAV1	3.1110075262433416	1.1456150032416053e-9	3.5629672847660185e-8
858	CAV2	2.908228045985006	5.858707848954433e-6	6.186373484939416e-5
859	CAV3	0.4681378951917058	0.568908599419989	0.8749138966423163
860	RUNX2	3.4303437678501987	9.27281849144722e-17	1.8552068916792385e-14
861	RUNX1	1.8762618849771997	1.2359497217912207e-4	8.330396076195885e-4
862	RUNX1T1	0.2947049081033877	1	1
863	CBFA2T3	0.42260979976735535	0.557008747027262	0.8606719143909906
864	RUNX3	3.5044298404058223	1.7356631764181637e-9	5.1042072405950914e-8
865	CBFB	-0.47027081104973656	0.4366997706653264	0.709447602123996
867	CBL	0.09553332351716642	1	1
868	CBLB	0.440997619089346	0.4312481307338412	0.7024880582339286
869	CBLN1	-0.5896358811951387	0.08327190007544702	0.18266059037069182
871	SERPINH1	-0.4754541219430046	0.5839115885504752	0.8928067975106243
873	CBR1	-0.4781569273928454	0.4869275558424089	0.7729666005450134
874	CBR3	1.1632637124953593	0.10920558870686077	0.22820889994160978
875	CBS	0.34553714125888124	0.8337081990850334	1
881	CCIN	2.653395948813394	0.0011967798025180067	0.005530663997206121
885	CCK	-0.3203344200056216	0.8966311630156811	1
886	CCKAR	1.149711083789843	0.09056497996655562	0.19546671819000194
887	CCKBR	0.08384570134608647	1	1
889	KRIT1	0.058857610311571155	1	1
890	CCNA2	1.0344822158320575	0.03032891641013345	0.07971609835623142
891	CCNB1	0.46419713347789887	0.605798647250229	0.9189320882141648
892	CCNC	-0.8161959392273255	0.0031002432483425175	0.0122359366142643
894	CCND2	1.5932859958787817	4.566108417008418e-6	5.015335358817384e-5
896	CCND3	-0.36005554339888	0.812445455081981	1
898	CCNE1	1.5962967600098	9.582217667826329e-4	0.004584484781044108
899	CCNF	0.2661987749163876	1	1
900	CCNG1	-1.0981300411025867	7.713066003566998e-11	3.3694256798984795e-9
901	CCNG2	-0.43753604426560117	0.3285422677844441	0.5629250541516198
902	CCNH	-0.33722131144697204	0.8806293639299007	1
904	CCNT1	-0.39919433956163686	0.5687421026121595	0.8748216606473541
905	CCNT2	-0.3575412087101293	0.7226318110155673	1
908	CCT6A	-0.7313921523037883	4.341034254361776e-5	3.432400197515642e-4
909	CD1A	4.3701181050201106	4.4738955494153753e-7	6.757700479805606e-6
910	CD1B	5.575571112634941	1.0652467591927908e-5	1.0369780749682572e-4
911	CD1C	4.691859018021259	8.294871606099047e-8	1.5650252377958919e-6
912	CD1D	2.938007746415653	2.0323262384950574e-5	1.8114480617802088e-4
913	CD1E	6.033496151087653	1.3008861994895101e-9	3.9651431135809336e-8
914	CD2	3.2418459857089412	5.080688436230511e-4	0.002706957887481519
915	CD3D	1.8554941916737067	0.035363966375839245	0.09066402971017547
916	CD3E	5.460194229839691	1.3453809785942352e-6	1.7379350849865163e-5
917	CD3G	2.6261821818081943	8.685225871058632e-5	6.180335111220363e-4
919	CD247	1.9470034432881829	0.0038400663567952804	0.014597659723538802
920	CD4	2.1129215774884673	3.3387942621292013e-4	0.0019041617546964372
921	CD5	2.881970478940132	6.723863925100792e-5	4.974619775366208e-4
922	CD5L	5.291147169211327	8.525220993899771e-10	2.759849343443109e-8
923	CD6	1.329921175206583	0.04736153878732034	0.11512867244352541
924	CD7	1.570720286832842	0.04923082783273524	0.11883575729061943
925	CD8A	-0.40537636775772273	0.6632055488293205	0.9861207567368245
926	CD8B	2.237698592870278	6.063931017382534e-4	0.0031340729381935852
928	CD9	-0.7148127557660692	0.23839798736170983	0.4340430628524135
929	CD14	3.163956142076007	1.0448120614203394e-4	7.243846811085501e-4
930	CD19	2.031506091932642	0.023457239067677788	0.06446064337355231
931	MS4A1	3.8914153088473964	0.001276928234608604	0.005840036467340632
932	MS4A3	4.579626502871129	5.5326727906938974e-5	4.231600373441726e-4
933	CD22	2.392238623596099	0.0063434357873213025	0.02202991653271274
939	CD27	1.3930153760282058	0.03596603805329582	0.09189429647496623
940	CD28	3.286785138048156	1.5561493941971277e-4	0.0010109929541565789
941	CD80	3.634060895748431	3.4918408762872166e-4	0.0019753949890140687
942	CD86	1.5975689288642996	0.008152089162937845	0.02706138884042555
943	TNFRSF8	3.441645377271335	1.0109173176575205e-4	7.038187001797886e-4
944	TNFSF8	3.9302318299996686	1.0151588858530188e-4	7.059176189075681e-4
945	CD33	2.7136109677855242	0.0034154302920872317	0.013241631417821533
946	SIGLEC6	2.19000140294151	0.012468170107558092	0.038364721581870986
947	CD34	1.6928395270655006	0.005146975351975889	0.018516096533607435
948	CD36	0.8718553667773916	0.13856761946570784	0.27784780453956237
949	SCARB1	0.02460591608595093	1	1
950	SCARB2	-0.6450744026204774	4.2524851545900445e-5	3.3750594577854493e-4
951	CD37	1.8589207349948	0.004690223384218795	0.017127530970882925
952	CD38	1.1807214374341815	0.07253276397611658	0.16330730092826248
953	ENTPD1	-0.049306228373536015	1	1
954	ENTPD2	0.6650645235435831	0.3760031421072925	0.6300431450112328
955	ENTPD6	-0.4752145897314215	0.15386634641170266	0.3032705949561041
956	ENTPD3	1.2042471096037834	0.03013271621259227	0.07929840692540384
957	ENTPD5	0.4774642312305126	0.49006760220845635	0.7769058449104997
958	CD40	3.559266696104257	5.0613336220436686e-11	2.3570304375922253e-9
959	CD40LG	4.914834041540587	4.7252681921560044e-7	7.096665267762969e-6
960	CD44	2.284281342067989	1.299082649994724e-5	1.233249967461177e-4
961	CD47	-0.4378618089190957	0.46977393886007573	0.7520955030898536
962	CD48	4.638414889272422	1.4481633941080521e-6	1.8525229906645896e-5
963	CD53	4.400002552240672	8.363677301426508e-6	8.442262188822462e-5
965	CD58	0.8499708761522026	0.24074989258591178	0.43734188062194446
966	CD59	-0.46404589820677983	0.31169059207340055	0.5384769532899181
967	CD63	-0.870663714074618	7.283014640020578e-4	0.003650348875512337
968	CD68	0.27098741396961323	1	1
969	CD69	3.4373751324343047	0.006881999028650029	0.02356217423532602
970	CD70	1.7632900924363122	0.04369520932816453	0.10777162089889099
971	CD72	1.4470113977770966	0.031520080880219015	0.08238416373062209
972	CD74	0.719325990424669	0.3305389775796084	0.5656098099891291
973	CD79A	0.40045803199655994	0.5654884233511099	0.8710896365557811
974	CD79B	0.5814773021263365	0.09822853970441206	0.20936330924345586
975	CD81	-0.7133081327321928	0.006291440454927857	0.021878211431702883
977	CD151	-0.2951162452744627	1	1
978	CDA	0.7969434224953903	0.054584037073122045	0.12938438417332632
983	CDK1	1.923160769614664	0.005438047268268916	0.019390943823991584
984	CDK11B	0.2877103566886302	1	1
987	LRBA	0.3158424031819728	0.9629747039275737	1
988	CDC5L	-0.45970050690462844	0.23509574446996406	0.4289580585406901
990	CDC6	1.9676017395033056	5.7539650931379543e-5	4.3612487041437277e-4
991	CDC20	1.6524214882201114	0.010293691087847905	0.03272100838552619
993	CDC25A	-0.2963287211962973	1	1
994	CDC25B	0.5726480106880305	0.2785591279408759	0.49255466895558303
995	CDC25C	3.4354096138151764	2.39111141463024e-6	2.88522876483979e-5
996	CDC27	0.731505913431423	0.05412323426503734	0.1285091137443196
997	CDC34	-0.6126945334416621	0.058089287173613946	0.13624227475152564
998	CDC42	-1.1524063378991765	1.2852598179038997e-18	4.364908181578147e-16
999	CDH1	-0.3101052221429752	0.9350630355089458	1
1000	CDH2	-0.5275411463906483	0.2132825448981185	0.3959683899718948
1001	CDH3	0.52384450187528675	0.40683407599724064	0.6707617496044084
1003	CDH5	3.625796429947312	4.116083937313156e-5	3.285377687038128e-4
1004	CDH6	0.9998378429670641	0.012802951719489043	0.03920578118172794
1005	CDH7	0.8335355671423733	0.05423693981726926	0.12869202217629272
1006	CDH8	-0.2871255658843048	1	1
1007	CDH9	0.706191404573286	0.23244234074228562	0.4248898278209537
1008	CDH10	-0.5539156321959724	0.2669957761626539	0.47594506119885205
1009	CDH11	-0.20349267602954266	1	1
1010	CDH12	0.6074138422378556	0.30864034833126136	0.5341276546776559
1012	CDH13	0.40949819366139256	0.6872911629632186	1
1013	CDH15	2.759376147488859	9.450174591679874e-7	1.2788102583702534e-5
1014	CDH16	2.3596208057882153	0.010467761914501595	0.033149224676153645
1015	CDH17	3.0701926824919736	1.0240857975259196e-9	3.223191412960503e-8
1016	CDH18	0.1255802871223883	1	1
1017	CDK2	1.5131874372053147	0.0037433270964559342	0.014310002785580273
1018	CDK3	NA	NA	NA
1019	CDK4	-0.4368012687525669	0.4933474854062169	0.7812231821247878
1020	CDK5	-0.31211217862736557	0.9387025544370551	1
1021	CDK6	0.8823207247454854	0.06765911140201274	0.15429765511543161
1024	CDK8	-0.2889704426289252	1	1
1025	CDK9	0.4288911320417472	0.4033161364281669	0.6662228753008095
1026	CDKN1A	-1.1866889190532075	3.0127260994460583e-4	0.0017491458518125176
1027	CDKN1B	-0.9095291590320123	5.350308653765664e-7	7.894611003061656e-6
1029	CDKN2A	1.0238125404750886	0.17488209025823298	0.3371159290009479
1030	CDKN2B	0.4691617353262862	0.6172234648632176	0.9316985607584916
1031	CDKN2C	0.5446817559201146	0.521391873432914	0.8160579266337202
1032	CDKN2D	-0.7569158208883533	0.002733379931677989	0.011010914069525873
1033	CDKN3	1.1429627739699904	0.08800097069803725	0.1908878581454489
1036	CDO1	-0.6672458072919486	0.17660748898587222	0.3398507848735629
1039	CDR2	-0.2453368026334553	1	1
1040	CDS1	-0.009855491645125482	1	1
1043	CD52	4.384057730644401	6.3895633478706015e-6	6.653741140097102e-5
1044	CDX1	3.8448045028741102	7.575982204589896e-4	0.0037717431153471838
1045	CDX2	3.1357566228899145	0.0014754264039257782	0.006622591848446213
1046	CDX4	0.5485899669221753	0.10630097080720627	0.2234218236344028
1047	CLGN	-0.7060280773748702	0.08186658020435453	0.18014240911097176
1048	CEACAM5	4.128899382433097	7.884485913622555e-9	1.9696840111008185e-7
1050	CEBPA	0.29143754348759754	0.9594737187844583	1
1051	CEBPB	-0.5755471492919261	0.3442558311884808	0.5855129871974678
1052	CEBPD	0.5877688361334137	0.44155642259826783	0.7159565712482002
1053	CEBPE	0.7018143498044256	0.23390647724862124	0.4270101252771778
1054	CEBPG	-0.6999467971330937	0.0012716276079807493	0.005821430134511929
1056	CEL	1.59444028496741	0.004655195494261152	0.01704099379818547
1058	CENPA	2.0125732451070775	0.012490466847750173	0.03841648699185329
1059	CENPB	-0.3152155697186099	0.9676585183074097	1
1062	CENPE	1.57189713744856	1.159022794628887e-6	1.5300554209219965e-5
1063	CENPF	2.6422951247364352	5.0150353947380835e-9	1.3183094291086777e-7
1068	CETN1	0.30161072437150893	0.5479074104869992	0.8489762628018438
1069	CETN2	-0.32830897455852637	0.9159437044983139	1
1070	CETN3	-0.8847706846669484	0.020657824064087907	0.05796523767236607
1071	CETP	3.0035980247865113	0.0029726511606096065	0.01180761042025955
1072	CFL1	-0.11778935316070557	1	1
1073	CFL2	-0.8266959405236207	0.0014658049024911367	0.006586425101761283
1075	CTSC	1.3740545346462163	0.00999115482205265	0.031966837248615806
1080	CFTR	3.1205246098158383	5.404587141101828e-7	7.956904453178959e-6
1081	CGA	-1.077102512267482	0.07137107013003101	0.1613127149697223
1084	CEACAM3	0.3851761504311056	0.34701592849828267	0.589778625430611
1088	CEACAM8	4.770009291268443	6.01445823047707e-9	1.553870337434665e-7
1101	CHAD	2.636292648159545	0.0012896372022096754	0.0058878145988132975
1102	RCBTB2	-0.036059069491256424	1	1
1103	CHAT	2.9854347331470223	2.821148815416068e-4	0.0016537335595044743
1104	RCC1	-0.07830262683001891	1	1
1105	CHD1	-0.1555666498901753	1	1
1106	CHD2	0.21046845221266058	1	1
1107	CHD3	0.3469768348627705	0.8157902032160337	1
1108	CHD4	-0.3491377141516055	0.7961370611918208	1
1109	AKR1C4	4.059286445444454	2.4299093593774384e-4	0.0014614159231948398
1111	CHEK1	0.7081210452322984	0.17266110551572905	0.33356750506828065
1112	FOXN3	0.03786722470195309	1	1
1114	CHGB	-0.6440948259492274	0.0035770721501719206	0.01377396060136923
1116	CHI3L1	3.654799487838036	1.3861619979401438e-4	9.162628645380766e-4
1117	CHI3L2	3.3941625167396365	1.6808800439918764e-6	2.1092139574668027e-5
1118	CHIT1	2.776497138768954	0.002141256934565921	0.009010053160315754
1119	CHKA	-0.09203977835223769	1	1
1120	CHKB	0.7393541260886063	0.1404509960862557	0.28087531328637094
1121	CHM	-0.3900297904985936	0.6571408447483196	0.9792468242760521
1122	CHML	-0.18987162406552324	1	1
1123	CHN1	-0.3845250590445886	0.6293035382662866	0.9460670642392497
1124	CHN2	-0.539649295805898	0.1174010555403541	0.24223386824671203
1128	CHRM1	2.778297688566986	0.0019715819260774873	0.008425741634968049
1129	CHRM2	0.535111846867756	0.5046194296976263	0.7952448702726757
1130	LYST	0.18774503423688818	1	1
1131	CHRM3	0.9711268467036301	0.06777898525744117	0.1545375542588718
1132	CHRM4	0.15710320230708122	1	1
1133	CHRM5	1.2933368319547212	0.03400647801821306	0.08780385053972953
1134	CHRNA1	2.1654745900640724	1.8426100880963747e-4	0.0011588410398732756
1135	CHRNA2	2.082526080533558	0.011232576235469959	0.03516400910110845
1136	CHRNA3	-0.6170771450214727	0.25404327423214557	0.4568396261194002
1137	CHRNA4	-0.12475531395304454	1	1
1138	CHRNA5	-0.4858693867717222	0.5748137256595286	0.8817809847190691
1139	CHRNA7	0.7982589948932576	0.21546238938910636	0.3991181552720176
1141	CHRNB2	-0.4896105503921709	0.16912324804703738	0.3279361921796131
1142	CHRNB3	-0.28903158900544523	0.9992637872254306	1
1143	CHRNB4	0.48011732899484566	0.5662787825472905	0.872051930469959
1144	CHRND	2.017572785682105	5.128004825268171e-4	0.0027264374587274067
1145	CHRNE	1.2711276237856886	0.08631356195870606	0.18800231308601578
1146	CHRNG	2.5010672421877107	7.330067070302169e-5	5.336856577879753e-4
1147	CHUK	-0.39553595382622986	0.6010301912904614	0.9128167706154037
1149	CIDEA	4.09298210568488	1.0747468914088411e-5	1.0433319753575176e-4
1152	CKB	-0.5313260002438636	0.1417885268226754	0.2831083652263933
1153	CIRBP	-0.3286610490214021	0.9061116818397373	1
1154	CISH	1.4847038905368675	0.014986582429912961	0.04466489450024732
1155	TBCB	-0.6608387727392554	0.02677470748680867	0.07201024918153576
1158	CKM	0.7201670619973394	0.2749644900586609	0.48726243920848045
1159	CKMT1B	0.0499485725627282	1	1
1160	CKMT2	1.4701968442913995	0.007200754171190469	0.02444680422905297
1161	ERCC8	-0.1431059643381771	1	1
