hgnc_symbol	entrezgene_id	meanlogFC
LMNB1	4001	0.22308653995135463
TFAP2E	339488	0.2230514909434187
CD4	920	0.2227677802547352
NAAA	27163	0.2227066200391299
EGR4	1961	0.22260439395825316
CPAMD8	27151	0.22237668169931268
FAM78A	286336	0.2222562505855339
CD300LF	146722	0.2221292521225573
FOXO1	2308	0.22211818420730545
FMO3	2328	0.22204444662278133
BRI3	25798	0.2219150844736557
CD81	975	0.22178595616140573
MXRA8	54587	0.2216546939964319
IKZF1	10320	0.2215894335326749
EFNA4	1945	0.22151209344977651
PTER	9317	0.22123951019227084
CFAP44	55779	0.22106367365904367
SELENOH	280636	0.22093487518500687
SELENON	57190	0.22084112272758816
KCTD15	79047	0.22062653824418277
NCKIPSD	51517	0.22052942668987097
SLC25A41	284427	0.2203877590147858
PLPP3	8613	0.2203226054788665
GAA	2548	0.2202461514191043
ABI3BP	25890	0.22020516761337117
GAL3ST4	79690	0.21979040682430462
ITGB3BP	23421	0.2197470717643477
LRP12	29967	0.21973351992575063
OMP	4975	0.219649921528712
ZNF208	7757	0.2190474726517797
GADD45G	10912	0.21899631256604746
MSX2	4488	0.21894480228829893
APMAP	57136	0.21892874455536937
AGFG2	3268	0.2189168029780193
CALHM2	51063	0.21880261790505573
PILRA	29992	0.21818258406704816
STK10	6793	0.2181776069880299
BDNF	627	0.21783811776928053
HMGB2	3148	0.21783396195442162
ENO1	2023	0.2178271521361239
ARMC12	221481	0.21766961085572856
PPFIA1	8500	0.21765516645325045
CKLF	51192	0.21758628209287734
GPR83	10888	0.2174344381244877
OSGIN2	734	0.2174135740780141
GPR141	353345	0.2173908865589711
KBTBD12	166348	0.21732315437035554
ALOX15B	247	0.21724406272150754
CFLAR	8837	0.21697858172451756
ACTR6	64431	0.21688454827093695
MPP3	4356	0.21670512300779432
MAP3K20	51776	0.21658649082365766
CLDND2	125875	0.21651569337461662
HNMT	3176	0.2161958417207166
AXL	558	0.21613989633300612
MMP9	4318	0.2160873862363082
ETFRF1	144363	0.215309591423249
SERPINB9	5272	0.21513656234839607
ABCC4	10257	0.21510695695341786
PODNL1	79883	0.2149989829474781
SLC22A5	6584	0.21468278977938082
ZNF273	10793	0.21462070385048104
SH2B3	10019	0.2145358097240062
VWA3B	200403	0.21443326781750693
TFPT	29844	0.21401680442762938
TRIP13	9319	0.21369099037360417
TSPAN6	7105	0.21348959006214585
DKK3	27122	0.21343067180354858
LIX1	167410	0.21342727022382224
ACSF2	80221	0.21316773450532533
MAMSTR	284358	0.21309623073457828
MMRN2	79812	0.21295484220515526
ITGA10	8515	0.21283518933784906
RIN2	54453	0.21282585983116098
TST	7263	0.21269015220966336
NDP	4693	0.2122485991146572
LRMDA	83938	0.21220639576276845
BDH2	56898	0.21202003630837307
ARX	170302	0.21172078855875665
PSMB9	5698	0.2115226536253929
CLK1	1195	0.21149968966457156
AGTRAP	57085	0.21142675094158525
RCVRN	5957	0.2112318630631358
LILRB1	10859	0.21051481287654372
NPC2	10577	0.21014377802725104
GLIS1	148979	0.21013060694217867
BTN3A3	10384	0.20978058877472794
PTH1R	5745	0.20956111022309232
SUSD6	9766	0.20945341928841987
CASP7	840	0.20935900557255138
MMP2	4313	0.20911065533734519
RGL2	5863	0.20901106560975613
LRP2BP	55805	0.2088104385100209
REL	5966	0.20871530887946088
DEF6	50619	0.2084133124595593
ASPH	444	0.20835942532618157
ARNT2	9915	0.2081942686793914
KDSR	2531	0.2080955577449939
RNF166	115992	0.20788344885978338
LRRFIP1	9208	0.20772273626957594
THEMIS2	9473	0.20738896471703194
SLC25A43	203427	0.20728656394109013
SLC2A1	6513	0.2071285391803328
ADD3	120	0.20669756879409373
SMOX	54498	0.20635311657339495
NFKBID	84807	0.2062487927825476
RAB11FIP3	9727	0.20595709314329547
TRIM38	10475	0.20594308834438424
EFNA1	1942	0.20546946443897474
SERPINH1	871	0.20522330345925566
APCDD1	147495	0.20518944568234687
PLK3	1263	0.20502985302569643
HERC5	51191	0.20483511798081855
PSD2	84249	0.20481790208900907
SNRPA1	6627	0.20480307914894658
GUCA2B	2981	0.20455874348933545
C2orf88	84281	0.20439923390218118
HOXB2	3212	0.2043904956063205
HES6	55502	0.204211889739208
DAO	1610	0.20408868436657235
IRF5	3663	0.20397691006870078
PIK3R5	23533	0.20382766213664727
KCNG3	170850	0.20381658573387895
FOSL2	2355	0.20364357745884254
IRF1	3659	0.20358899939514563
SLC3A2	6520	0.2035816208062986
APOL6	80830	0.20354472044394845
MMD	23531	0.20352979856181985
PGM2	55276	0.203204527315052
ACADVL	37	0.20286545499204056
LTC4S	4056	0.202851620123067
GASK1A	729085	0.20270111733957297
BAALC	79870	0.20264052076675476
FAM114A1	92689	0.2025252417098451
FBXO6	26270	0.20221014959007055
LILRB2	10288	0.20220189759512408
KCNJ6	3763	0.20200302004656834
RAB26	25837	0.2018757081250886
DPY19L3	147991	0.2017767989803092
COL2A1	1280	0.20170943928077323
PRKCA	5578	0.2016588873217655
PHF10	55274	0.20150484483005826
RAB29	8934	0.20147209662152532
ZNF189	7743	0.20111326825188236
DUSP23	54935	0.20107773163872755
HEXA	3073	0.20100648098361118
LAMA5	3911	0.20091592770319489
RREB1	6239	0.20077984465761567
SOCS3	9021	0.20057078513094329
TG	7038	0.20049017360000976
CST7	8530	0.20048769827675184
DDO	8528	0.20047440743206524
PNCK	139728	0.20037611767384522
BEST1	7439	0.20037029083437075
FGFR3	2261	0.20003486197108256
CHST14	113189	0.2000211214233607
FAM216B	144809	0.19995391813352548
KLF6	1316	0.1998082940154764
GPR143	4935	0.19959463515231457
EGF	1950	0.1990405971532092
SLC6A3	6531	0.1990223748499993
DOCK4	9732	0.1987767238491056
ADGRA3	166647	0.19868574098974534
KLHL2	11275	0.19842287483847532
GCH1	2643	0.19836051507875618
PTBP1	5725	0.19787557679458256
PRMT3	10196	0.19743205927186436
MYL3	4634	0.19685849586725768
ATOH8	84913	0.19679737210965742
PTPN13	5783	0.19674266759309456
CAMK2A	815	0.19653430254433157
ADAMTS1	9510	0.19637310698462507
CD151	977	0.19632093967693942
PPL	5493	0.19627286614749062
IER5	51278	0.19617323219020077
FPR3	2359	0.19598731412933912
TNFRSF10A	8797	0.1956997863949379
GNA14	9630	0.19565570628579865
DNASE2	1777	0.19546619730968384
TOB2	10766	0.195196119713132
TMPRSS3	64699	0.1946828758419934
FLCN	201163	0.19462254880189844
DDAH2	23564	0.19444088642264035
JAG1	182	0.19433166181881
FHOD1	29109	0.19430601305795392
CD83	9308	0.19382127444983732
DCXR	51181	0.19374988079748245
PSD4	23550	0.19370247406983632
MYLK3	91807	0.19367698517039722
SLC15A3	51296	0.1936496732907833
AP1G2	8906	0.19353929134832892
LILRA1	11024	0.19352615354652825
CSH2	1443	0.1933608658521706
PON3	5446	0.19303498824656717
ARHGAP10	79658	0.19298163826234127
ITPRID2	6744	0.19268197231849982
PSTPIP1	9051	0.19257653143603592
IL27RA	9466	0.19239591392074207
ELF4	2000	0.19226290073951047
RHOJ	57381	0.19224033655844153
GATAD2A	54815	0.1921223799837164
EML3	256364	0.19200475903702818
TCN2	6948	0.19197430310473784
UBXN2A	165324	0.19168849380840314
ZNF519	162655	0.19154922528749951
C14orf132	56967	0.19153810317625553
SHMT2	6472	0.19142601294320283
TMEM256	254863	0.19139418966422994
BEST3	144453	0.1913880700994275
PRPF38B	55119	0.19137487346719828
RASSF4	83937	0.191261039802467
KLF11	8462	0.19119306239164224
NANOS1	340719	0.19110908781266644
TM4SF18	116441	0.19097629990890974
CD40	958	0.1909376410005339
USH1C	10083	0.19085002269813156
SNED1	25992	0.19081487837490618
TMEM51	55092	0.1907618985091717
DNAL1	83544	0.1907184532100441
SLC19A3	80704	0.1906979928730439
PC	5091	0.1906644768545389
RAB27A	5873	0.1905794262353182
NT5DC3	51559	0.19045141612352934
TNFSF8	944	0.1904154049072928
RENBP	5973	0.1902051721344491
TNFRSF14	8764	0.19009604961092164
SEMA5B	54437	0.1897411987115838
FAM177B	400823	0.1894718794263528
HOMER3	9454	0.18937313396537458
NAGA	4668	0.1893570088417551
INPP4B	8821	0.1893474158394488
GLUD1	2746	0.1892049842598409
NR3C2	4306	0.18897250323874104
TFDP2	7029	0.18895070101412914
MRE11	4361	0.1885238330756165
DOK1	1796	0.18847639906864044
FLI1	2313	0.18810285245621383
KCNK6	9424	0.18796526505915834
ARHGAP45	23526	0.18787205341393864
TLE3	7090	0.187855259671033
SEC11C	90701	0.18776850097073616
MRPL41	64975	0.18774501235630936
ARHGAP27	201176	0.18764986527315486
PPM1M	132160	0.1876428838264972
ADAM33	80332	0.18755904711649718
SLC25A23	79085	0.18744791085477264
CARD19	84270	0.18718736224428234
KCNT2	343450	0.1871640851348335
PRKCG	5582	0.1871000913011418
FSTL3	10272	0.1870956311790728
DNALI1	7802	0.18692102356480644
LRIG1	26018	0.1868916492199677
MLPH	79083	0.18685305119643347
CYP4F2	8529	0.18681308272463504
CCND3	896	0.18680483368189726
NEDD9	4739	0.18676061291157176
PFKFB2	5208	0.18652143595888582
FAM43A	131583	0.1864125993556991
GYPC	2995	0.18605258800661062
LRRC25	126364	0.18597092426228468
KLHL21	9903	0.18565831437237934
SNX20	124460	0.1856149609016735
RAPSN	5913	0.18540906942172963
SPRY1	10252	0.18533106918186926
KCNN1	3780	0.18531514374445024
UPP2	151531	0.1851779495770045
RNF149	284996	0.18515628253424943
SPATA13	221178	0.18511687162887913
LY6E	4061	0.18492918258456914
PRPH	5630	0.1844649591124221
DUSP19	142679	0.1843984821078415
OFD1	8481	0.1843648610955242
FBXO2	26232	0.18430277868524314
TPP1	1200	0.18417038076982095
UBALD1	124402	0.184160494812442
CLK4	57396	0.18413038976054086
DRAXIN	374946	0.18401225239985441
ALPK1	80216	0.18400417414786707
MYC	4609	0.18382311643568716
FGD2	221472	0.1837580718365288
IRF3	3661	0.18375406641561742
SAT2	112483	0.183690698522744
NCF4	4689	0.18333150887822303
USP6NL	9712	0.18315291820541102
IFNGR2	3460	0.18302356149244403
CPVL	54504	0.1828918517242979
HGFAC	3083	0.18288503725351335
CERS5	91012	0.18280581362883863
LIMS1	3987	0.18269140422353436
MIS18BP1	55320	0.18262728804340167
ID2	3398	0.18261492943054325
PGPEP1	54858	0.18261044845216112
ARRDC2	27106	0.18251058882966031
CCDC69	26112	0.18246738312744482
ATP7B	540	0.18225275870552782
IRAK1	3654	0.18219787663730447
BAX	581	0.1819526078025917
NXN	64359	0.1818983109683785
TNFRSF12A	51330	0.18188231222686424
CORO1A	11151	0.18159898907436567
REEP4	80346	0.18152355594463598
IL32	9235	0.1813432186082493
ELF1	1997	0.1810928239128211
BMP2K	55589	0.18073304827001335
HHLA3	11147	0.18049028585388882
LGALS1	3956	0.180487184032736
RTP4	64108	0.18037373945533863
CHST13	166012	0.18034766520114864
GIMAP8	155038	0.18003929068495284
NFKB2	4791	0.17992644360849486
LRP10	26020	0.17972579746170636
LGI4	163175	0.1797053888037885
IFT122	55764	0.17932579982190067
GNG11	2791	0.17920249196185178
ELK1	2002	0.17904710238561172
TPT1	7178	0.17886642343674497
RNF24	11237	0.17878716535673878
TH	7054	0.1785045377224681
TSEN34	79042	0.17839139161356643
ABCB1	5243	0.17827919491226218
ARHGEF40	55701	0.17826095323128044
PAPSS2	9060	0.1782204864459196
NR2C1	7181	0.17813555826061966
CLEC1A	51267	0.1779571059764926
NCAPG2	54892	0.1778668438507096
PIM1	5292	0.1778114242532789
RAP2C	57826	0.17771890711039173
PLAUR	5329	0.17750663427288993
IRAK3	11213	0.17743854149397675
SLC9A3R1	9368	0.17742252029670258
IER5L	389792	0.17735806459730696
APOBEC3F	200316	0.17708444712503546
PIPOX	51268	0.1770457821315321
VILL	50853	0.17703018391575753
RFX2	5990	0.17686466152568103
IL1R2	7850	0.17677479597106371
CMTM6	54918	0.17674399001714036
STAT6	6778	0.17666941393482816
GRHL3	57822	0.17658129004250123
FDPS	2224	0.17655283747137984
IZUMO4	113177	0.17645582356914735
ZCCHC12	170261	0.17643415584076028
DOCK7	85440	0.17631208277002441
TEAD1	7003	0.17628360995959858
CUBN	8029	0.17622360837222617
ZBTB5	9925	0.1759794367325198
ZMYND12	84217	0.17566563668114732
BNIP2	663	0.17564346615051152
CRB2	286204	0.17537356334804421
CHPT1	56994	0.17519927183079265
STOML3	161003	0.17493822928891145
INTS5	80789	0.17490955813116438
PDLIM3	27295	0.17476216326514882
RMDN2	151393	0.17473160973144575
SLC10A3	8273	0.17458478111519726
OTULINL	54491	0.17453311454137532
C2CD4A	145741	0.1744154319556337
CXCL8	3576	0.17432177246904557
C4orf19	55286	0.17401655794514248
TMEM216	51259	0.17378946743712742
PPIL3	53938	0.17374467847258002
GPR4	2828	0.17373629201979446
FBXW5	54461	0.17369642668003582
ANAPC16	119504	0.1736164260763169
SERAC1	84947	0.17354518432249133
GYG1	2992	0.1733941851390357
GRP	2922	0.1730252671228687
SESN2	83667	0.1728899594229647
NKG7	4818	0.17288353029191406
ITM2C	81618	0.17286788167087153
NOS3	4846	0.17280228594023495
CCDC151	115948	0.17253208887196525
FAM167B	84734	0.17251629036763783
PAWR	5074	0.1723978275340441
FUNDC2	65991	0.17221823603046138
RSAD1	55316	0.17201114963688724
PLD6	201164	0.17193330566006138
ZNF500	26048	0.17181308382137184
CAMKK1	84254	0.17175049495951678
MAP3K6	9064	0.1717286970608849
H6PD	9563	0.17169022216394447
CACNA2D3	55799	0.17142243808202018
COL8A2	1296	0.1713257620842299
CLN5	1203	0.1712364225657188
EPHX1	2052	0.1711948058499937
PHLDA2	7262	0.1710161978593736
PFKP	5214	0.17090569587651405
IGSF1	3547	0.17081898135090645
NFATC2IP	84901	0.1707059432324538
CETN3	1070	0.17064128855731076
AOAH	313	0.17059693646763607
RNF144B	255488	0.1705805839739818
DPF3	8110	0.17051004323645413
PTK2	5747	0.1704364302948882
GDPD2	54857	0.17030299241836389
HIGD1B	51751	0.17013334715468043
DAB2	1601	0.169799891429661
CPNE8	144402	0.1696965238112802
CCDC70	83446	0.16943056809992507
NOC3L	64318	0.1693610873116942
DUSP5	1847	0.1689788061715265
TNFRSF10B	8795	0.16896838052861352
TAFA5	25817	0.16891118634331548
CABP1	9478	0.16882141646843607
LYPD1	116372	0.16858693961271776
STARD8	9754	0.1685867085484296
TTC39C	125488	0.16834583448270468
HIC1	3090	0.1682667558193267
SPOCD1	90853	0.1681762453678819
CASP4	837	0.1680556971465439
ZMYM5	9205	0.16801022268048582
TFAP2C	7022	0.16794919547298104
LAP3	51056	0.16785086654939718
RIMKLB	57494	0.16775608756184957
MID1IP1	58526	0.16770948467365887
ACY3	91703	0.1676902825329174
GATM	2628	0.16768402010112382
KHNYN	23351	0.16757900333638975
SAMD9L	219285	0.16757244737030996
DNAAF1	123872	0.1674359579887823
LY6G6C	80740	0.16736195127160292
MACROD1	28992	0.16726968380060558
MIXL1	83881	0.16717775840703242
RGL3	57139	0.16691329024011559
DYNLRB2	83657	0.1668007733264001
CMTM8	152189	0.16664675730620626
ATP5F1E	514	0.16647571942179518
SELENBP1	8991	0.16639236924063905
IFNAR2	3455	0.16624824354691592
FKBP1A	2280	0.16618167897715796
MGARP	84709	0.16577988630601403
ST3GAL6	10402	0.16573659670826135
CHST9	83539	0.16566471818945994
CCRL2	9034	0.16565688143975787
SLIT1	6585	0.1656039832460916
RAB32	10981	0.16526534691639583
CYYR1	116159	0.16522501221126484
ARFGAP3	26286	0.16482746052016672
SULF2	55959	0.16482308175161275
TNIP2	79155	0.16469455423029133
PPP1R3B	79660	0.1646562857558389
JAM2	58494	0.16442930989164317
IL1RN	3557	0.1640729477025391
BIRC3	330	0.16403050145903686
TMEM138	51524	0.16396764347676562
PLEKHO2	80301	0.1636790771265786
GPR108	56927	0.16361392886035997
ZSCAN18	65982	0.1636065744437074
OSER1	51526	0.16354191121932837
B3GALT5	10317	0.16348322476418886
SYTL1	84958	0.1634149924509467
MOB1A	55233	0.1633835707697271
NECAP2	55707	0.16333528131952946
SLC22A4	6583	0.16333179681701893
CDIP1	29965	0.16329929034138502
ARHGAP28	79822	0.1632302926061877
GRN	2896	0.16317232149661898
VWCE	220001	0.16285151906991713
OR7A5	26659	0.16281978335686587
LSP1	4046	0.16270181729402156
HOPX	84525	0.16264703065220143
AP5B1	91056	0.16240749595835524
SRARP	149563	0.16231561209853496
TRAF3IP3	80342	0.162065143695866
AHCTF1	25909	0.16202957438298426
RPH3AL	9501	0.16200333155931812
ARGLU1	55082	0.16194153215423057
RADX	55086	0.16185983701703055
GPR37L1	9283	0.16183610118224356
DDR1	780	0.161751479297485
ACOT8	10005	0.1616919136544075
RPS23	6228	0.16169032106040682
ZNF558	148156	0.16168080115581684
TRIM56	81844	0.16161665739229036
NFKBIZ	64332	0.1614697928225195
TSC22D4	81628	0.16135987465711965
LCE1E	353135	0.16130109442992513
DENND1A	57706	0.16127341733901623
TREM1	54210	0.16118853776868924
BIN2	51411	0.16115608556828764
DDX59	83479	0.16104890276946016
MVP	9961	0.16096841086850455
ZIC2	7546	0.1609392030406287
CYB5R3	1727	0.1608295879421533
CRLF3	51379	0.16080100627537552
GORAB	92344	0.1607945549206935
GNA12	2768	0.16068128573491158
SPON2	10417	0.16052945417164066
ERCC1	2067	0.16048374642059837
FAM167A	83648	0.1603149770493406
TAP1	6890	0.16022955121616533
ENTPD2	954	0.16018849574896388
MAD2L1	4085	0.16009083037027017
GLIPR1	11010	0.16003258348773075
FGF20	26281	0.16001149868845843
C15orf39	56905	0.1600008151751764
ASIC3	9311	0.15994305594472324
IRX4	50805	0.15985916005435463
ARID5A	10865	0.1597228599247673
PEBP4	157310	0.1597172241175553
PARVG	64098	0.15968470506483579
PDP2	57546	0.1595470449926668
SPRY2	10253	0.15948311512546542
VAV1	7409	0.1594119253407804
SCARB1	949	0.1594043027734009
WNK4	65266	0.1592767412270253
CDK2	1017	0.15923587268323525
ZNF367	195828	0.15920231099847237
PPDPFL	492307	0.1591760299156535
TVP23C	201158	0.15903952545305744
STON2	85439	0.15899088767374092
ZNF124	7678	0.1588761410605093
NBEAL2	23218	0.1588300633704569
SIGIRR	59307	0.15876302712735813
PTPRZ1	5803	0.15868470933915457
ZNF652	22834	0.15865291263319659
P2RX1	5023	0.158650879219286
CEBPG	1054	0.15857333786424999
LBR	3930	0.1585484485515516
VPS13C	54832	0.15851038534069062
DAGLB	221955	0.1584523829882878
MEP1A	4224	0.15841782498020418
LSM10	84967	0.15834640209219186
RAB31	11031	0.1581608344129819
SERTAD2	9792	0.15812677457053592
C7orf61	402573	0.15811557282121624
C8orf34	116328	0.1580149818467631
SLC22A25	387601	0.15770509421158208
PKN3	29941	0.1576508142960753
POP5	51367	0.15762346365444602
CNPY3	10695	0.15761300858669447
CHST11	50515	0.1576071562744108
WBP2NL	164684	0.15752037065319113
SMPD2	6610	0.15740020385926323
SBNO2	22904	0.1573593488188738
EEF1AKMT1	221143	0.1573199281960611
MIF4GD	57409	0.1573091788301979
UNC5CL	222643	0.157263778546874
SLC6A5	9152	0.15722435577880756
GIMAP7	168537	0.1571717863199038
TMIGD2	126259	0.15716151801315092
CSF1	1435	0.15708158405133732
LRRC37A3	374819	0.15695979443438368
GRTP1	79774	0.1568411745684779
CHST7	56548	0.15682498879809792
ASB10	136371	0.1566115825826908
DTNBP1	84062	0.15650973626696008
CD33	945	0.15650615146677893
THAP2	83591	0.15648193450115588
CPQ	10404	0.1562328385194336
MAP3K19	80122	0.15619898956381784
SMAD4	4089	0.1561367088827894
ZBTB20	26137	0.156108868715517
MMEL1	79258	0.1560893400675969
PGLS	25796	0.15602241357346136
SH3BP2	6452	0.15600080378107872
CAMK1D	57118	0.15592214123251402
TMEM44	93109	0.1558494767646863
LIG1	3978	0.15584840428913793
MSRB1	51734	0.1558179692457382
SORL1	6653	0.15570035519753755
PIFO	128344	0.15564709139475097
HSD3B7	80270	0.1556039323964833
DMRT3	58524	0.1555302354022876
OGG1	4968	0.1554086641228638
RELL1	768211	0.15539496277004616
LRRC15	131578	0.15526171921643073
HEPH	9843	0.15519377343497354
EIF3E	3646	0.15505045025136344
NR1H3	10062	0.15491360883616911
PNRC1	10957	0.1548657146964958
ACTRT3	84517	0.1547635192741854
COL7A1	1294	0.15475112311309047
IGSF9B	22997	0.1547214296196704
BCR	613	0.15465461816159376
COPZ2	51226	0.15456966899696134
ALDH8A1	64577	0.15456667622564257
C9orf16	79095	0.154559312767228
RP2	6102	0.15449682374207274
SBSPON	157869	0.15443771567662257
DPP7	29952	0.15427109530474858
METTL14	57721	0.15420743964488226
GAB3	139716	0.15389658823466723
NSMCE3	56160	0.15371469427353235
CHAC2	494143	0.1536137849893744
SEC11A	23478	0.1535604858488795
DIPK2B	79742	0.15341656102324608
IL22RA1	58985	0.15338694653974416
FFAR2	2867	0.15322293926211783
RAMP3	10268	0.15310930915417664
PNO1	56902	0.15310399969972277
POU4F1	5457	0.15309027140758813
YBX2	51087	0.15307967696157743
EFEMP2	30008	0.153032830946076
TCEA3	6920	0.1530256008647637
ZFPM2	23414	0.15297196614187847
SDCBP	6386	0.15295337827196587
RSKR	124923	0.1526970036374622
PLIN5	440503	0.1525725269044078
CCDC88B	283234	0.1523698739202488
TOGARAM2	165186	0.1522464292878758
LLPH	84298	0.15219659274162112
ATP6V0E1	8992	0.15216095141338482
ATP6V1H	51606	0.15215469865101916
EFCAB6	64800	0.152149903099136
NME4	4833	0.15206630569126123
SLC8B1	80024	0.15204147736161877
ITGA6	3655	0.15201361443653338
GBA3	57733	0.1519054963262798
PBXIP1	57326	0.15182069190000913
WDR19	57728	0.15170057378324486
HRCT1	646962	0.151696545059139
CCDC8	83987	0.15163470359707087
FAH	2184	0.15156149148570597
CENPI	2491	0.15149032511564808
PUSL1	126789	0.15147577988215666
VASN	114990	0.15137161681342315
TMCO4	255104	0.1513539611579513
GCLM	2730	0.15134274087922162
RHBDL3	162494	0.1513426410819836
P2RY1	5028	0.1512658573850545
IL24	11009	0.15122846994101247
ZMYND8	23613	0.15118798897560026
SCAMP2	10066	0.15118008497151525
BTN3A2	11118	0.15106383233780818
DOCK6	57572	0.1509624485018226
MFSD12	126321	0.1508391962064719
BBS2	583	0.15079799411140105
TLR10	81793	0.15078252874320341
HESX1	8820	0.15063703253645455
DYRK3	8444	0.15059674188143246
TFRC	7037	0.15055398672094444
TNKS1BP1	85456	0.15046369924837943
EMILIN2	84034	0.15044059796277853
IL10	3586	0.1504294912868609
PIGA	5277	0.15040071699359148
GNL3L	54552	0.15034837475353235
LCE1B	353132	0.1503252141775855
PRKAG2	51422	0.15027512636434892
PIP5K1A	8394	0.1501847683111417
MBD6	114785	0.15017968360193024
EDA2R	60401	0.14995022624714593
TOX2	84969	0.14991914059524092
CCDC62	84660	0.14985539872319942
CPEB1	64506	0.1498304949505771
D2HGDH	728294	0.14978662285322697
LANCL3	347404	0.14977753993187992
GIMAP5	55340	0.14964803416438244
IL17RD	54756	0.14951405097392545
ISG20	3669	0.14948764344849685
